,ID,ID_LOCALITY,ID_MUNICIPALITY,UC_COL_ID_05,UC_COL_ID_03,UC_COL_ID_01
720,7601110164,1,101,TG,76,760111
721,1801690200,1,108,TR,18,180169
722,7601110160,1,101,TR,76,760111
723,2406421780,1,106,TR,24,240642
724,2406941440,1,106,TR,24,240694
725,6007304065,1,111,TR,60,600730
726,4011920260,1,101,TR,40,401192
727,4000211360,1,101,TR,40,400021
728,4000211400,1,101,TR,40,400021
729,4000211800,1,101,TR,40,400021
730,7406022280,1,115,CS,74,740602
731,8017141580,1,109,TR,80,801714
732,7602521130,1,101,TR,76,760252
733,4805530060,1,101,TR,48,480553
734,3820701400,1,102,TR,38,382070
735,3820701540,1,102,TR,38,382070
736,3820968400,1,102,TR,38,382096
737,3821104460,1,102,TR,38,382110
738,3821103048,1,102,TR,38,382110
739,3816040940,1,102,TR,38,381604
740,3816100750,1,102,TR,38,381610
741,3816100860,1,102,TR,38,381610
742,3816380120,1,102,TR,38,381638
743,3816101700,1,102,TR,38,381610
744,6600200470,1,103,TR,66,660020
745,7600120456,1,101,TR,76,760012
746,0403601400,1,101,TG,04,040360
747,7404443580,1,115,TR,74,740444
748,7602931620,1,101,TR,76,760293
749,3803380704,1,102,TR,38,380338
750,2203011520,1,110,TR,22,220301
751,4004351880,1,101,TR,40,400435
752,3605710340,1,103,TR,36,360571
753,7406542800,1,115,TG,74,740654
754,2405383750,1,106,TR,24,240538
755,8624803780,3,303,TR,86,862480
756,7403461780,1,115,TR,74,740346
757,2400434860,1,106,TR,24,240043
758,2202501480,1,110,TR,22,220250
759,6805030840,1,103,TR,68,680503
760,7200900500,2,201,TR,72,720090
761,7200900520,2,201,TG,72,720090
762,2205642000,1,110,TR,22,220564
763,2202501480,1,110,TR,22,220250
764,2202500860,1,110,TR,22,220250
765,1901630020,1,108,TR,19,190163
766,2205913540,1,110,TR,22,220591
767,2207900800,1,110,TR,22,220790
768,3815301480,1,102,TG,38,381530
769,4002611170,1,101,TG,40,400261
770,2406322820,1,106,TR,24,240632
771,1401000390,1,101,TG,14,140100
772,1004000160,1,101,TR,10,100400
773,0806100120,1,101,TR,08,080610
774,0305001115,1,101,TG,03,030500
775,3815440234,1,102,TR,38,381544
776,3820002372,1,102,TG,38,382000
777,4800960242,1,101,TR,48,480096
778,8620503620,3,303,TR,86,862050
779,4801181100,1,101,TR,48,480118
780,4801490150,1,101,TR,48,480149
781,4801490155,1,101,TR,48,480149
782,4801490160,1,101,TR,48,480149
783,3805281512,1,102,TG,38,380528
784,3804325860,1,102,CS,38,380432
785,3806001420,1,102,TG,38,380600
786,3815142406,1,102,TR,38,381514
787,1605601120,1,101,TG,16,160560
788,3804082010,1,102,TR,38,380408
789,3804081680,1,102,TR,38,380408
790,3806520420,1,102,TR,38,380652
791,1606603840,1,101,TR,16,160660
792,3806521180,1,102,TR,38,380652
793,2209002580,1,110,TR,22,220900
794,2209002650,1,110,TG,22,220900
795,3802510120,1,102,TR,38,380251
796,3802510480,1,102,TR,38,380251
797,3815041960,1,102,TR,38,381504
798,6823800020,1,103,TIN,68,682380
799,3815062760,1,102,TR,38,381506
800,3610880760,1,103,TR,36,361088
801,3817305640,1,102,TR,38,381730
802,3815081270,1,102,TR,38,381508
803,3815081460,1,102,TR,38,381508
804,3815081980,1,102,TR,38,381508
805,3815705227,1,102,TG,38,381570
806,3801030190,1,102,TR,38,380103
807,3801041510,1,102,TR,38,380104
808,3801060062,1,102,TG,38,380106
809,3801061000,1,102,TG,38,380106
810,3801470110,1,102,TR,38,380147
811,3801480180,1,102,TR,38,380148
812,3801760826,1,102,TRH,38,380176
813,3801760826,1,102,TRH,38,380176
814,3801760870,1,102,TRH,38,380176
815,3800310280,1,102,TR,38,380031
816,3802160640,1,102,TR,38,380216
817,3802310720,1,102,TR,38,380231
818,2213400740,1,110,TG,22,221340
819,2213921440,1,110,TR,22,221392
820,2205314130,1,110,TR,22,220531
821,3008920980,4,407,TR,30,300892
822,2205894880,1,110,TR,22,220589
823,2211941760,1,110,TR,22,221194
824,2213401382,1,110,TR,22,221340
825,2211941770,1,110,TR,22,221194
826,2211941780,1,110,TR,22,221194
827,2207904500,1,110,TR,22,220790
828,2207903060,1,110,TR,22,220790
829,8658060564,3,303,TR,86,865806
830,2207903140,1,110,TR,22,220790
831,3605431000,1,103,TR,36,360543
832,3605440430,1,103,TG,36,360544
833,3605540040,1,103,TR,36,360554
834,3605541462,1,103,TR,36,360554
835,2207908080,1,110,TR,22,220790
836,2207205560,1,110,TR,22,220720
837,2207701120,1,110,TR,22,220770
838,2207740520,1,110,TR,22,220774
839,2207820100,1,110,TR,22,220782
840,2207821200,1,110,TR,22,220782
841,8641004040,3,303,TR,86,864100
842,2207821300,1,110,TR,22,220782
843,2207830120,1,110,TR,22,220783
844,2207840560,1,110,TR,22,220784
845,2207850480,1,110,TR,22,220785
846,3200770960,1,113,TR,32,320077
847,2207860660,1,110,TR,22,220786
848,2207870180,1,110,TR,22,220787
849,2207880480,1,110,TR,22,220788
850,2207880580,1,110,TR,22,220788
851,2207890410,1,110,TR,22,220789
852,2207202280,1,110,TR,22,220720
853,3604361320,1,103,TG,36,360436
854,3604400340,1,103,TR,36,360440
855,3604441615,1,103,TR,36,360444
856,2207821280,1,110,TG,22,220782
857,2205840060,1,110,TR,22,220584
858,2205865740,1,110,TR,22,220586
859,2205822740,1,110,TR,22,220582
860,8632620180,3,303,TR,86,863262
861,2205841742,1,110,TR,22,220584
862,2205867720,1,110,TR,22,220586
863,2205030160,1,110,TR,22,220503
864,2206020260,1,110,TR,22,220602
865,2206020495,1,110,TG,22,220602
866,2206020540,1,110,TG,22,220602
867,2205430220,1,110,TR,22,220543
868,2205643180,1,110,TR,22,220564
869,2202650314,1,110,TR,22,220265
870,2202681560,1,110,TR,22,220268
871,7828404760,1,114,TR,78,782840
872,2200050460,1,110,TR,22,220005
873,2200060400,1,110,TR,22,220006
874,2200060860,1,110,TR,22,220006
875,2200060900,1,110,TR,22,220006
876,2200061170,1,110,TR,22,220006
877,2200061940,1,110,TR,22,220006
878,2200064000,1,110,TG,22,220006
879,2200140520,1,110,TR,22,220014
880,2200220140,1,110,TR,22,220022
881,2200702920,1,110,TR,22,220070
882,6008620780,1,111,TR,60,600862
883,2201700440,1,110,TR,22,220170
884,2214440838,1,110,TR,22,221444
885,2201741560,1,110,TR,22,220174
886,2202200280,1,110,TR,22,220220
887,2202200360,1,110,TR,22,220220
888,2202200420,1,110,TR,22,220220
889,2202201060,1,110,TR,22,220220
890,2202201320,1,110,TR,22,220220
891,2202240320,1,110,TR,22,220224
892,2202250060,1,110,TR,22,220225
893,2202310280,1,110,TR,22,220231
894,2202490780,1,110,TR,22,220249
895,8005161346,1,109,TR,80,800516
896,1301901200,1,101,TR,13,130190
897,3005670660,4,407,TR,30,300567
898,2405441180,1,106,TR,24,240544
899,9000381246,1,101,TR,90,900038
900,8001361075,1,109,TR,80,800136
901,2602750700,4,402,TG,26,260275
902,1602800810,1,101,TG,16,160280
903,1604001180,1,101,TG,16,160400
904,9000710960,1,101,TR,90,900071
905,3802620400,1,102,TR,38,380262
906,1101000810,1,101,TR,11,110100
907,1201200020,1,101,TR,12,120120
908,1100301080,1,101,TR,11,110030
909,1100200660,1,101,TR,11,110020
910,2202520620,1,110,TR,22,220252
911,2202510350,1,110,TR,22,220251
912,1301900600,1,101,TR,13,130190
913,8010620140,1,109,TR,80,801062
914,8013000930,1,109,TR,80,801300
915,8013000930,1,109,TR,80,801300
916,8010610400,1,109,TR,80,801061
917,8015750450,1,109,TR,80,801575
918,2603010701,4,402,TR,26,260301
919,8016030710,1,109,TR,80,801603
920,8006000340,1,109,TR,80,800600
921,8017144800,1,109,TR,80,801714
922,1807190730,1,108,TR,18,180719
923,3610600850,1,103,TR,36,361060
924,2623002510,4,402,TR,26,262300
925,8006653850,1,109,TR,80,800665
926,1820806140,1,108,TR,18,182080
927,8010660500,1,109,TR,80,801066
928,2602770100,4,402,TR,26,260277
929,2800110320,4,401,TR,28,280011
930,9000740340,1,101,TG,90,900074
931,8658400020,3,303,TR,86,865840
932,8644740540,3,303,TR,86,864474
933,3611961280,1,103,TR,36,361196
934,7201823295,2,201,TR,72,720182
935,8625140200,3,303,TR,86,862514
936,8625220931,3,303,TG,86,862522
937,3005680111,4,407,TR,30,300568
938,4503791030,1,118,TR,45,450379
939,1003100642,1,101,TR,10,100310
940,1004000160,1,101,TR,10,100400
941,1004501280,1,101,TR,10,100450
942,1004601398,1,101,TR,10,100460
943,4503830740,1,118,TR,45,450383
944,4503900680,1,118,TR,45,450390
945,4503902402,1,118,TR,45,450390
946,4503930420,1,118,TR,45,450393
947,4503950080,1,118,TR,45,450395
948,2200120500,1,110,TR,22,220012
949,2201741540,1,110,TR,22,220174
950,2201905422,1,110,TR,22,220190
951,2202300560,1,110,TR,22,220230
952,2202320120,1,110,TR,22,220232
953,1905081420,1,108,TR,19,190508
954,3402500420,1,118,TR,34,340250
955,3402511600,1,118,TR,34,340251
956,3402511620,1,118,TR,34,340251
957,3402511920,1,118,TR,34,340251
958,3402512620,1,118,TR,34,340251
959,3402512950,1,118,TR,34,340251
960,3402513300,1,118,TR,34,340251
961,3402513760,1,118,TR,34,340251
962,3402551540,1,118,TR,34,340255
963,3402551640,1,118,TR,34,340255
964,3402602360,1,118,TR,34,340260
965,2406904920,1,106,TR,24,240690
966,3402601680,1,118,TR,34,340260
967,3402512460,1,118,TR,34,340251
968,3402600200,1,118,TR,34,340260
969,3402600980,1,118,TR,34,340260
970,3402602080,1,118,TR,34,340260
971,3402612380,1,118,TR,34,340261
972,8632960728,3,303,TR,86,863296
973,7200862240,2,201,TG,72,720086
974,7202900360,2,201,TR,72,720290
975,1004804760,1,101,TR,10,100480
976,1402800560,1,101,TR,14,140280
977,1403000120,1,101,TR,14,140300
978,8658402120,3,303,TR,86,865840
979,2203010940,1,110,TR,22,220301
980,2202734722,1,110,TR,22,220273
981,2202733360,1,110,TR,22,220273
982,2202734740,1,110,TG,22,220273
983,2202734762,1,110,TG,22,220273
984,2202780540,1,110,TR,22,220278
985,2202811400,1,110,TR,22,220281
986,2202811700,1,110,TR,22,220281
987,2202860320,1,110,TR,22,220286
988,2202890740,1,110,TR,22,220289
989,2202891120,1,110,TR,22,220289
990,2202891120,1,110,TR,22,220289
991,2202920240,1,110,TR,22,220292
992,2202970300,1,110,TR,22,220297
993,2202970360,1,110,TR,22,220297
994,8211402580,4,404,TR,82,821140
995,2406904960,1,106,TR,24,240690
996,4654001470,1,103,TR,46,465400
997,2202970380,1,110,TR,22,220297
998,2202970440,1,110,TR,22,220297
999,2202980380,1,110,TR,22,220298
1000,2203010850,1,110,TR,22,220301
1001,2203010980,1,110,TR,22,220301
1002,2203011520,1,110,TR,22,220301
1003,2203140160,1,110,TR,22,220314
1004,2203190020,1,110,TG,22,220319
1005,2203190280,1,110,TR,22,220319
1006,2203190360,1,110,TR,22,220319
1007,2202970390,1,110,TR,22,220297
1008,2202970520,1,110,TR,22,220297
1009,2203300200,1,110,TR,22,220330
1010,2212603040,1,110,TG,22,221260
1011,2205440540,1,110,TR,22,220544
1012,1401000390,1,101,TG,14,140100
1013,1401000580,1,101,TG,14,140100
1014,0401900360,1,101,TR,04,040190
1015,4654221600,1,103,TR,46,465422
1016,4654360220,1,103,TR,46,465436
1017,4654360270,1,103,TR,46,465436
1018,4654400240,1,103,TR,46,465440
1019,4654480100,1,103,TR,46,465448
1020,4654540100,1,103,TR,46,465454
1021,3413442020,1,118,TR,34,341344
1022,3413521010,1,118,TR,34,341352
1023,3413402040,1,118,TR,34,341340
1024,3413402096,1,118,TR,34,341340
1025,3413560280,1,118,TR,34,341356
1026,3413650300,1,118,TR,34,341365
1027,3413400320,1,118,TR,34,341340
1028,3413441640,1,118,TR,34,341344
1029,3413651740,1,118,TR,34,341365
1030,4012160280,1,101,TR,40,401216
1031,2406940995,1,106,TR,24,240694
1032,4503910600,1,118,TR,45,450391
1033,4000250218,1,101,TR,40,400025
1034,4802730260,1,101,TR,48,480273
1035,3815322700,1,102,TR,38,381532
1036,2202290280,1,110,TR,22,220229
1037,2205403300,1,110,TR,22,220540
1038,2205403880,1,110,TR,22,220540
1039,4650350020,1,103,TR,46,465035
1040,1905601020,1,108,TR,19,190560
1041,1902602500,1,108,TR,19,190260
1042,1902250240,1,108,TR,19,190225
1043,1820040680,1,108,TR,18,182004
1044,1820060500,1,108,TR,18,182006
1045,1820070260,1,108,TR,18,182007
1046,1820230330,1,108,TG,18,182023
1047,1820261660,1,108,TR,18,182026
1048,1820281220,1,108,TR,18,182028
1049,1820281200,1,108,TR,18,182028
1050,1809510085,1,108,TR,18,180951
1051,2205961442,1,110,CS,22,220596
1052,1100301300,1,101,TR,11,110030
1053,8624803884,3,303,TG,86,862480
1054,7416101740,1,115,TR,74,741610
1055,7417000900,1,115,TR,74,741700
1056,0709800840,1,101,TR,07,070980
1057,8805930725,1,107,TR,88,880593
1058,3817344380,1,102,TR,38,381734
1059,8805930728,1,107,TR,88,880593
1060,8805930730,1,107,TR,88,880593
1061,8805930290,1,107,TG,88,880593
1062,2205228902,1,110,TR,22,220522
1063,7401210300,1,115,TG,74,740121
1064,7401220785,1,115,TG,74,740122
1065,3610241860,1,103,TR,36,361024
1066,3801030180,1,102,TR,38,380103
1067,3801030185,1,102,TR,38,380103
1068,3815705225,1,102,TG,38,381570
1069,1602901240,1,101,TG,16,160290
1070,4800980580,1,101,TG,48,480098
1071,2214040940,1,110,TR,22,221404
1072,2214041000,1,110,TR,22,221404
1073,2214110300,1,110,TR,22,221411
1074,2214110600,1,110,TR,22,221411
1075,2214120330,1,110,TG,22,221412
1076,2214140260,1,110,TR,22,221414
1077,6802000200,1,103,TG,68,680200
1078,6005021180,1,111,TR,60,600502
1079,1902602500,1,108,TR,19,190260
1080,1901300200,1,108,TR,19,190130
1081,1900200020,1,108,TR,19,190020
1082,1907001792,1,108,TR,19,190700
1083,1804000100,1,108,TG,18,180400
1084,1806400561,1,108,TG,18,180640
1085,1804200100,1,108,TR,18,180420
1086,3815081260,1,102,TR,38,381508
1087,3815142404,1,102,TR,38,381514
1088,3815142408,1,102,TR,38,381514
1089,3815142410,1,102,TR,38,381514
1090,5605640518,1,101,TR,56,560564
1091,1800131480,1,108,TR,18,180013
1092,1800131480,1,108,TR,18,180013
1093,2214460100,1,110,TR,22,221446
1094,5400703580,1,103,TR,54,540070
1095,6006821200,1,111,TR,60,600682
1096,2205305140,1,110,TR,22,220530
1097,2205306360,1,110,TR,22,220530
1098,2205904800,1,110,TR,22,220590
1099,2212100600,1,110,TR,22,221210
1100,2212102820,1,110,TR,22,221210
1101,2212110960,1,110,TR,22,221211
1102,2212120360,1,110,TR,22,221212
1103,2212120420,1,110,TR,22,221212
1104,2212140040,1,110,TR,22,221214
1105,2214003540,1,110,TR,22,221400
1106,2214003840,1,110,TR,22,221400
1107,2214003920,1,110,TR,22,221400
1108,2214010620,1,110,TR,22,221401
1109,5401621341,1,103,TG,54,540162
1110,7405101900,1,115,TR,74,740510
1111,5606450765,1,101,TG,56,560645
1112,6600401100,1,103,TR,66,660040
1113,8616805800,3,303,TR,86,861680
1114,2207909110,1,110,TR,22,220790
1115,6600450620,1,103,TR,66,660045
1116,2401200100,1,106,TR,24,240120
1117,2401200100,1,106,TR,24,240120
1118,6006823120,1,111,TR,60,600682
1119,4404050220,1,101,TR,44,440405
1120,4405170570,1,101,TR,44,440517
1121,2210640080,1,110,TR,22,221064
1122,2210700120,1,110,TR,22,221070
1123,2211801300,1,110,TR,22,221180
1124,8624980200,3,303,TR,86,862498
1125,6605180760,1,103,TR,66,660518
1126,8010610500,1,109,TR,80,801061
1127,8015750430,1,109,TR,80,801575
1128,8010610502,1,109,TR,80,801061
1129,8018660920,1,109,TR,80,801866
1130,4404171080,1,101,TR,44,440417
1131,0103500180,1,101,TG,01,010350
1132,4404000960,1,101,TG,44,440400
1133,4013630140,1,101,TR,40,401363
1134,7417140755,1,115,TR,74,741714
1135,7417223900,1,115,TR,74,741722
1136,4000780200,1,101,TR,40,400078
1137,7417222900,1,115,TG,74,741722
1138,4001001240,1,101,TR,40,400100
1139,4805670700,1,101,TR,48,480567
1140,4805820100,1,101,TR,48,480582
1141,1200400060,1,101,TR,12,120040
1142,1200500560,1,101,TR,12,120050
1143,4000030270,1,101,TR,40,400003
1144,8624001100,3,303,TR,86,862400
1145,4000230030,1,101,TR,40,400023
1146,4000300190,1,101,TR,40,400030
1147,8624002420,3,303,TR,86,862400
1148,4000300600,1,101,TR,40,400030
1149,4000310030,1,101,TR,40,400031
1150,8624600400,3,303,TR,86,862460
1151,8624600520,3,303,TR,86,862460
1152,8624600820,3,303,TR,86,862460
1153,8624600840,3,303,TR,86,862460
1154,8624814720,3,303,TR,86,862481
1155,6005483240,1,111,TG,60,600548
1156,3801000020,1,102,TG,38,380100
1157,6823800038,1,103,TR,68,682380
1158,7001381640,1,103,TR,70,700138
1159,3820430360,1,102,TR,38,382043
1160,3820640160,1,102,TR,38,382064
1161,3820425273,1,102,TR,38,382042
1162,3815702400,1,102,TR,38,381570
1163,3815741840,1,102,TR,38,381574
1164,3817405720,1,102,TR,38,381740
1165,2209002720,1,110,TR,22,220900
1166,2209005680,1,110,TR,22,220900
1167,3413152240,1,118,TG,34,341315
1168,3817703260,1,102,TR,38,381770
1169,3817703260,1,102,TR,38,381770
1170,2206401120,1,110,TR,22,220640
1171,2206402020,1,110,TR,22,220640
1172,2206402262,1,110,TR,22,220640
1173,2206402264,1,110,TR,22,220640
1174,2206402725,1,110,TR,22,220640
1175,0103700305,1,101,TG,01,010370
1176,2205401880,1,110,TR,22,220540
1177,2205401960,1,110,TR,22,220540
1178,2205401880,1,110,TR,22,220540
1179,3803041228,1,102,TR,38,380304
1180,4011130240,1,101,TR,40,401113
1181,4012420140,1,101,TR,40,401242
1182,7406300240,1,115,TR,74,740630
1183,7406390480,1,115,TR,74,740639
1184,7406281140,1,115,TR,74,740628
1185,7406210055,1,115,TR,74,740621
1186,4404021380,1,101,TR,44,440402
1187,4404080900,1,101,TR,44,440408
1188,4404080920,1,101,TR,44,440408
1189,4404170540,1,101,TR,44,440417
1190,4404275860,1,101,TR,44,440427
1191,7405880980,1,115,TR,74,740588
1192,7405960190,1,115,TR,74,740596
1193,7406030540,1,115,TR,74,740603
1194,2205430520,1,110,TR,22,220543
1195,2205470080,1,110,TR,22,220547
1196,2205600760,1,110,TR,22,220560
1197,2205601680,1,110,TG,22,220560
1198,2205643480,1,110,TR,22,220564
1199,2205821200,1,110,TR,22,220582
1200,2625407000,4,402,TG,26,262540
1201,2205824160,1,110,TR,22,220582
1202,2205840680,1,110,TR,22,220584
1203,2205867680,1,110,TR,22,220586
1204,2205867840,1,110,TR,22,220586
1205,2205900380,1,110,TR,22,220590
1206,2205892210,1,110,TR,22,220589
1207,2205892060,1,110,TR,22,220589
1208,2205410300,1,110,TR,22,220541
1209,2206263080,1,110,TG,22,220626
1210,2204190300,1,110,TR,22,220419
1211,2205171100,1,110,TR,22,220517
1212,4404275840,1,101,TR,44,440427
1213,4404020880,1,101,TRH,44,440402
1214,2003204105,2,201,TR,20,200320
1215,2003204108,2,201,TR,20,200320
1216,2003204110,2,201,TR,20,200320
1217,8213600340,4,404,TR,82,821360
1218,2400910420,1,106,TR,24,240091
1219,2400910400,1,106,TG,24,240091
1220,2406104460,1,106,TR,24,240610
1221,2406502220,1,106,TR,24,240650
1222,3604061580,1,103,TR,36,360406
1223,7406010200,1,115,TR,74,740601
1224,6802010460,1,103,TR,68,680201
1225,6822001545,1,103,TR,68,682200
1226,3604064340,1,103,TR,36,360406
1227,3604064380,1,103,TR,36,360406
1228,4650540061,1,103,TR,46,465054
1229,2001450680,2,201,TR,20,200145
1230,3604064300,1,103,TR,36,360406
1231,3610201280,1,103,TG,36,361020
1232,5401102880,1,103,TR,54,540110
1233,4816660640,1,101,TR,48,481666
1234,4646951860,1,103,TR,46,464695
1235,4650540220,1,103,TR,46,465054
1236,2205315260,1,110,TR,22,220531
1237,2205350580,1,110,TR,22,220535
1238,2205350840,1,110,TR,22,220535
1239,2205360340,1,110,TR,22,220536
1240,2205367040,1,110,TR,22,220536
1241,6605502345,1,103,TR,66,660550
1242,0705900640,1,101,TG,07,070590
1243,5606000260,1,101,TR,56,560600
1244,6416070260,1,113,TR,64,641607
1245,2401061680,1,106,TR,24,240106
1246,3610282500,1,103,TR,36,361028
1247,3610873880,1,103,TR,36,361087
1248,7002601360,1,103,TR,70,700260
1249,3610283680,1,103,TR,36,361028
1250,2405762408,1,106,TR,24,240576
1251,3800030020,1,102,TG,38,380003
1252,2205305140,1,110,TR,22,220530
1253,7900851220,4,403,TR,79,790085
1254,4012230480,1,101,TR,40,401223
1255,6410583700,1,113,TR,64,641058
1256,3200410261,1,113,TG,32,320041
1257,3200415780,1,113,TR,32,320041
1258,3200415900,1,113,TR,32,320041
1259,3200415980,1,113,TR,32,320041
1260,3200416000,1,113,TR,32,320041
1261,3200440610,1,113,TR,32,320044
1262,6847002520,1,103,TR,68,684700
1263,3610183910,1,103,TR,36,361018
1264,3610183900,1,103,TR,36,361018
1265,3610183420,1,103,TR,36,361018
1266,7001781140,1,103,TR,70,700178
1267,7001781320,1,103,TR,70,700178
1268,7001760090,1,103,TR,70,700176
1269,7001710220,1,103,TR,70,700171
1270,7001740740,1,103,TR,70,700174
1271,7001741160,1,103,TR,70,700174
1272,7001720060,1,103,TR,70,700172
1273,3610182280,1,103,TR,36,361018
1274,3610182140,1,103,TR,36,361018
1275,3604320120,1,103,TR,36,360432
1276,3610181680,1,103,TR,36,361018
1277,3610241720,1,103,TR,36,361024
1278,3610260180,1,103,TR,36,361026
1279,3610260160,1,103,TR,36,361026
1280,3610260180,1,103,TR,36,361026
1281,6600203420,1,103,TR,66,660020
1282,6600203320,1,103,TR,66,660020
1283,2406906820,1,106,TR,24,240690
1284,2406421060,1,106,TR,24,240642
1285,2406420980,1,106,TR,24,240642
1286,2406421420,1,106,TR,24,240642
1287,2406421114,1,106,TR,24,240642
1288,2406421570,1,106,TR,24,240642
1289,2406421600,1,106,TR,24,240642
1290,2406421649,1,106,TR,24,240642
1291,2406421658,1,106,TR,24,240642
1292,2406421496,1,106,TIN,24,240642
1293,2406392830,1,106,TR,24,240639
1294,2406421490,1,106,TR,24,240642
1295,2406392040,1,106,TR,24,240639
1296,2406393260,1,106,TR,24,240639
1297,2406423640,1,106,TR,24,240642
1298,2406420580,1,106,TR,24,240642
1299,2406392960,1,106,TR,24,240639
1300,2406422420,1,106,TR,24,240642
1301,6600203240,1,103,TR,66,660020
1302,2406423840,1,106,TR,24,240642
1303,7001741220,1,103,TR,70,700174
1304,6600201140,1,103,TR,66,660020
1305,6600130100,1,103,TR,66,660013
1306,7001720480,1,103,TR,70,700172
1307,6600123570,1,103,TR,66,660012
1308,7001742220,1,103,TR,70,700174
1309,6600142498,1,103,TG,66,660014
1310,6600122620,1,103,TR,66,660012
1311,6600122600,1,103,TG,66,660012
1312,6600122580,1,103,TR,66,660012
1313,6600121260,1,103,TR,66,660012
1314,3610240900,1,103,TR,36,361024
1315,6600480880,1,103,TR,66,660048
